05/04/19;09:15:10.981;INFO;Robot;Alarm inactive: Device is offline;
05/04/19;09:40:21.807;INFO;Robot Runtime;executing:    Load;
05/04/19;09:40:28.037;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
05/04/19;09:40:28.037;INFO;Controller;State = Ready;
05/04/19;09:40:28.047;INFO;Server;Command: ExecRobotTask (Mount,500000);
05/04/19;09:40:28.047;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:40:28.047;INFO;Controller;Status = Executing: Mount;
05/04/19;09:40:28.047;INFO;Controller;State = Running;
05/04/19;09:40:29.107;INFO;Robot Runtime;executing:    Mount;
05/04/19;09:40:35.993;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
05/04/19;09:40:35.994;INFO;Controller;State = Ready;
05/04/19;09:40:36.012;INFO;Server;Command: ExecRobotTask (Park,500000);
05/04/19;09:40:36.012;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:40:36.012;INFO;Controller;Status = Executing: Park;
05/04/19;09:40:36.012;INFO;Controller;State = Running;
05/04/19;09:40:36.864;INFO;Robot Runtime;executing:    Park;
05/04/19;09:40:40.318;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;09:40:40.318;INFO;Controller;State = Ready;
05/04/19;09:40:40.329;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
05/04/19;09:40:40.330;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:40:40.330;INFO;Controller;Status = Executing: UnlatchRobGov;
05/04/19;09:40:40.330;INFO;Controller;State = Running;
05/04/19;09:40:41.547;INFO;Robot Runtime;executing:    UnlatchRobGov;
05/04/19;09:40:42.065;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;09:40:42.065;INFO;Controller;State = Ready;
05/04/19;09:46:50.892;INFO;Server;Command: ExecRobotTask (Unmount,500000);
05/04/19;09:46:50.892;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:46:50.892;INFO;Controller;Status = Executing: Unmount;
05/04/19;09:46:50.892;INFO;Controller;State = Running;
05/04/19;09:46:51.974;INFO;Robot Runtime;executing:    Unmount;
05/04/19;09:47:02.868;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
05/04/19;09:47:02.868;INFO;Controller;State = Ready;
05/04/19;09:47:02.888;INFO;Server;Command: ExecRobotTask (Unload,500000);
05/04/19;09:47:02.889;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:47:02.889;INFO;Controller;Status = Executing: Unload;
05/04/19;09:47:02.889;INFO;Controller;State = Running;
05/04/19;09:47:03.754;INFO;Robot Runtime;executing:    Unload;
05/04/19;09:47:07.918;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
05/04/19;09:47:07.918;INFO;Controller;State = Ready;
05/04/19;09:47:08.356;INFO;Server;Command: ExecRobotTask (Load,500000);
05/04/19;09:47:08.356;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:47:08.356;INFO;Controller;Status = Executing: Load;
05/04/19;09:47:08.356;INFO;Controller;State = Running;
05/04/19;09:47:09.563;INFO;Robot Runtime;executing:    Load;
05/04/19;09:47:15.891;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
05/04/19;09:47:15.891;INFO;Controller;State = Ready;
05/04/19;09:47:15.903;INFO;Server;Command: ExecRobotTask (Mount,500000);
05/04/19;09:47:15.903;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:47:15.903;INFO;Controller;Status = Executing: Mount;
05/04/19;09:47:15.903;INFO;Controller;State = Running;
05/04/19;09:47:16.971;INFO;Robot Runtime;executing:    Mount;
05/04/19;09:47:22.827;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
05/04/19;09:47:22.827;INFO;Controller;State = Ready;
05/04/19;09:47:22.839;INFO;Server;Command: ExecRobotTask (Park,500000);
05/04/19;09:47:22.839;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:47:22.839;INFO;Controller;Status = Executing: Park;
05/04/19;09:47:22.839;INFO;Controller;State = Running;
05/04/19;09:47:23.687;INFO;Robot Runtime;executing:    Park;
05/04/19;09:47:27.131;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;09:47:27.131;INFO;Controller;State = Ready;
05/04/19;09:47:27.147;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
05/04/19;09:47:27.147;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:47:27.147;INFO;Controller;Status = Executing: UnlatchRobGov;
05/04/19;09:47:27.147;INFO;Controller;State = Running;
05/04/19;09:47:28.357;INFO;Robot Runtime;executing:    UnlatchRobGov;
05/04/19;09:47:28.872;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;09:47:28.872;INFO;Controller;State = Ready;
05/04/19;09:52:13.906;INFO;Server;Command: ExecRobotTask (Unmount,500000);
05/04/19;09:52:13.906;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:52:13.906;INFO;Controller;Status = Executing: Unmount;
05/04/19;09:52:13.906;INFO;Controller;State = Running;
05/04/19;09:52:14.981;INFO;Robot Runtime;executing:    Unmount;
05/04/19;09:52:23.927;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
05/04/19;09:52:23.927;INFO;Controller;State = Ready;
05/04/19;09:52:23.945;INFO;Server;Command: ExecRobotTask (Unload,500000);
05/04/19;09:52:23.945;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:52:23.945;INFO;Controller;Status = Executing: Unload;
05/04/19;09:52:23.945;INFO;Controller;State = Running;
05/04/19;09:52:24.807;INFO;Robot Runtime;executing:    Unload;
05/04/19;09:52:28.972;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
05/04/19;09:52:28.973;INFO;Controller;State = Ready;
05/04/19;09:52:29.400;INFO;Server;Command: ExecRobotTask (Load,500000);
05/04/19;09:52:29.400;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:52:29.400;INFO;Controller;Status = Executing: Load;
05/04/19;09:52:29.400;INFO;Controller;State = Running;
05/04/19;09:52:30.608;INFO;Robot Runtime;executing:    Load;
05/04/19;09:52:36.931;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
05/04/19;09:52:36.931;INFO;Controller;State = Ready;
05/04/19;09:52:36.953;INFO;Server;Command: ExecRobotTask (Mount,500000);
05/04/19;09:52:36.953;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:52:36.953;INFO;Controller;Status = Executing: Mount;
05/04/19;09:52:36.953;INFO;Controller;State = Running;
05/04/19;09:52:38.029;INFO;Robot Runtime;executing:    Mount;
05/04/19;09:52:44.897;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
05/04/19;09:52:44.897;INFO;Controller;State = Ready;
05/04/19;09:52:44.921;INFO;Server;Command: ExecRobotTask (Park,500000);
05/04/19;09:52:44.921;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:52:44.921;INFO;Controller;Status = Executing: Park;
05/04/19;09:52:44.921;INFO;Controller;State = Running;
05/04/19;09:52:45.773;INFO;Robot Runtime;executing:    Park;
05/04/19;09:52:49.220;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;09:52:49.221;INFO;Controller;State = Ready;
05/04/19;09:52:49.248;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
05/04/19;09:52:49.248;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:52:49.248;INFO;Controller;Status = Executing: UnlatchRobGov;
05/04/19;09:52:49.248;INFO;Controller;State = Running;
05/04/19;09:52:50.460;INFO;Robot Runtime;executing:    UnlatchRobGov;
05/04/19;09:52:50.978;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;09:52:50.978;INFO;Controller;State = Ready;
05/04/19;09:57:38.847;INFO;Server;Command: ExecRobotTask (Unmount,500000);
05/04/19;09:57:38.847;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:57:38.847;INFO;Controller;Status = Executing: Unmount;
05/04/19;09:57:38.847;INFO;Controller;State = Running;
05/04/19;09:57:39.947;INFO;Robot Runtime;executing:    Unmount;
05/04/19;09:57:48.888;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
05/04/19;09:57:48.889;INFO;Controller;State = Ready;
05/04/19;09:57:48.909;INFO;Server;Command: ExecRobotTask (Unload,500000);
05/04/19;09:57:48.909;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:57:48.910;INFO;Controller;Status = Executing: Unload;
05/04/19;09:57:48.910;INFO;Controller;State = Running;
05/04/19;09:57:49.775;INFO;Robot Runtime;executing:    Unload;
05/04/19;09:57:54.008;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
05/04/19;09:57:54.008;INFO;Controller;State = Ready;
05/04/19;09:57:54.136;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
05/04/19;09:57:54.137;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:57:54.137;INFO;Controller;Status = Executing: UnlatchRobGov;
05/04/19;09:57:54.137;INFO;Controller;State = Running;
05/04/19;09:57:54.978;INFO;Robot Runtime;executing:    UnlatchRobGov;
05/04/19;09:57:55.297;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;09:57:55.297;INFO;Controller;State = Ready;
05/04/19;09:57:55.314;INFO;Server;Command: ExecRobotTask (Finish,500000);
05/04/19;09:57:55.314;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;09:57:55.315;INFO;Controller;Status = Executing: Finish;
05/04/19;09:57:55.315;INFO;Controller;State = Running;
05/04/19;09:57:56.514;INFO;Robot Runtime;executing:    Finish;
05/04/19;10:00:17.401;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;10:00:17.401;INFO;Controller;State = Ready;
05/04/19;10:00:29.411;INFO;Server;Command: ExecRobotTask (Initialize,500000);
05/04/19;10:00:29.412;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:00:29.412;INFO;Controller;Status = Executing: Initialize;
05/04/19;10:00:29.412;INFO;Controller;State = Running;
05/04/19;10:00:30.354;INFO;Robot Runtime;executing:    Initialize;
05/04/19;10:00:31.587;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;10:00:31.587;INFO;Controller;State = Ready;
05/04/19;10:00:31.603;INFO;Server;Command: ExecRobotTask (LatchRobGov,500000);
05/04/19;10:00:31.604;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:00:31.604;INFO;Controller;Status = Executing: LatchRobGov;
05/04/19;10:00:31.604;INFO;Controller;State = Running;
05/04/19;10:00:32.626;INFO;Robot Runtime;executing:    LatchRobGov;
05/04/19;10:00:33.317;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;10:00:33.317;INFO;Controller;State = Ready;
05/04/19;10:00:33.341;INFO;Server;Command: ExecRobotTask (TraceSample,500000);
05/04/19;10:00:33.341;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:00:33.341;INFO;Controller;Status = Executing: TraceSample;
05/04/19;10:00:33.341;INFO;Controller;State = Running;
05/04/19;10:00:34.557;INFO;Robot Runtime;executing:    TraceSample;
05/04/19;10:00:35.172;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
05/04/19;10:00:35.172;INFO;Controller;State = Ready;
05/04/19;10:00:35.189;INFO;Server;Command: ExecRobotTask (CoolDown,500000);
05/04/19;10:00:35.189;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:00:35.189;INFO;Controller;Status = Executing: CoolDown;
05/04/19;10:00:35.190;INFO;Controller;State = Running;
05/04/19;10:00:36.068;INFO;Robot Runtime;executing:    CoolDown;
05/04/19;10:02:07.587;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;10:02:07.587;INFO;Controller;State = Ready;
05/04/19;10:02:07.804;INFO;Server;Command: ExecRobotTask (Load,500000);
05/04/19;10:02:07.804;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:02:07.804;INFO;Controller;Status = Executing: Load;
05/04/19;10:02:07.804;INFO;Controller;State = Running;
05/04/19;10:02:08.821;INFO;Robot Runtime;executing:    Load;
05/04/19;10:02:17.860;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
05/04/19;10:02:17.860;INFO;Controller;State = Ready;
05/04/19;10:02:17.885;INFO;Server;Command: ExecRobotTask (Mount,500000);
05/04/19;10:02:17.885;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:02:17.885;INFO;Controller;Status = Executing: Mount;
05/04/19;10:02:17.885;INFO;Controller;State = Running;
05/04/19;10:02:19.128;INFO;Robot Runtime;executing:    Mount;
05/04/19;10:02:25.855;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
05/04/19;10:02:25.855;INFO;Controller;State = Ready;
05/04/19;10:02:25.875;INFO;Server;Command: ExecRobotTask (Park,500000);
05/04/19;10:02:25.875;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:02:25.875;INFO;Controller;Status = Executing: Park;
05/04/19;10:02:25.875;INFO;Controller;State = Running;
05/04/19;10:02:26.755;INFO;Robot Runtime;executing:    Park;
05/04/19;10:02:30.009;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;10:02:30.009;INFO;Controller;State = Ready;
05/04/19;10:02:30.029;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
05/04/19;10:02:30.029;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:02:30.029;INFO;Controller;Status = Executing: UnlatchRobGov;
05/04/19;10:02:30.030;INFO;Controller;State = Running;
05/04/19;10:02:31.057;INFO;Robot Runtime;executing:    UnlatchRobGov;
05/04/19;10:02:31.232;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;10:02:31.232;INFO;Controller;State = Ready;
05/04/19;10:09:45.830;INFO;Server;Command: ExecRobotTask (Unmount,500000);
05/04/19;10:09:45.831;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:09:45.831;INFO;Controller;Status = Executing: Unmount;
05/04/19;10:09:45.831;INFO;Controller;State = Running;
05/04/19;10:09:47.075;INFO;Robot Runtime;executing:    Unmount;
05/04/19;10:09:57.115;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
05/04/19;10:09:57.115;INFO;Controller;State = Ready;
05/04/19;10:09:57.143;INFO;Server;Command: ExecRobotTask (Unload,500000);
05/04/19;10:09:57.143;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:09:57.143;INFO;Controller;Status = Executing: Unload;
05/04/19;10:09:57.143;INFO;Controller;State = Running;
05/04/19;10:09:58.026;INFO;Robot Runtime;executing:    Unload;
05/04/19;10:10:02.243;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
05/04/19;10:10:02.243;INFO;Controller;State = Ready;
05/04/19;10:10:02.714;INFO;Server;Command: ExecRobotTask (Load,500000);
05/04/19;10:10:02.714;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:10:02.714;INFO;Controller;Status = Executing: Load;
05/04/19;10:10:02.714;INFO;Controller;State = Running;
05/04/19;10:10:03.736;INFO;Robot Runtime;executing:    Load;
05/04/19;10:10:10.147;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
05/04/19;10:10:10.147;INFO;Controller;State = Ready;
05/04/19;10:10:10.165;INFO;Server;Command: ExecRobotTask (Mount,500000);
05/04/19;10:10:10.165;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:10:10.165;INFO;Controller;Status = Executing: Mount;
05/04/19;10:10:10.165;INFO;Controller;State = Running;
05/04/19;10:10:11.408;INFO;Robot Runtime;executing:    Mount;
05/04/19;10:10:17.361;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
05/04/19;10:10:17.361;INFO;Controller;State = Ready;
05/04/19;10:10:17.385;INFO;Server;Command: ExecRobotTask (Park,500000);
05/04/19;10:10:17.386;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:10:17.386;INFO;Controller;Status = Executing: Park;
05/04/19;10:10:17.386;INFO;Controller;State = Running;
05/04/19;10:10:18.268;INFO;Robot Runtime;executing:    Park;
05/04/19;10:10:21.677;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;10:10:21.677;INFO;Controller;State = Ready;
05/04/19;10:10:21.699;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
05/04/19;10:10:21.699;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:10:21.699;INFO;Controller;Status = Executing: UnlatchRobGov;
05/04/19;10:10:21.699;INFO;Controller;State = Running;
05/04/19;10:10:22.722;INFO;Robot Runtime;executing:    UnlatchRobGov;
05/04/19;10:10:23.160;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;10:10:23.160;INFO;Controller;State = Ready;
05/04/19;10:12:35.429;INFO;Server;Command: ExecRobotTask (Unmount,500000);
05/04/19;10:12:35.430;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:12:35.430;INFO;Controller;Status = Executing: Unmount;
05/04/19;10:12:35.430;INFO;Controller;State = Running;
05/04/19;10:12:36.700;INFO;Robot Runtime;executing:    Unmount;
05/04/19;10:12:44.531;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
05/04/19;10:12:44.531;INFO;Controller;State = Ready;
05/04/19;10:12:44.558;INFO;Server;Command: ExecRobotTask (Unload,500000);
05/04/19;10:12:44.558;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:12:44.558;INFO;Controller;Status = Executing: Unload;
05/04/19;10:12:44.558;INFO;Controller;State = Running;
05/04/19;10:12:45.437;INFO;Robot Runtime;executing:    Unload;
05/04/19;10:12:49.652;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
05/04/19;10:12:49.652;INFO;Controller;State = Ready;
05/04/19;10:12:50.140;INFO;Server;Command: ExecRobotTask (Load,500000);
05/04/19;10:12:50.140;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:12:50.140;INFO;Controller;Status = Executing: Load;
05/04/19;10:12:50.140;INFO;Controller;State = Running;
05/04/19;10:12:51.161;INFO;Robot Runtime;executing:    Load;
05/04/19;10:12:57.570;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
05/04/19;10:12:57.570;INFO;Controller;State = Ready;
05/04/19;10:12:57.599;INFO;Server;Command: ExecRobotTask (Mount,500000);
05/04/19;10:12:57.599;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:12:57.599;INFO;Controller;Status = Executing: Mount;
05/04/19;10:12:57.599;INFO;Controller;State = Running;
05/04/19;10:12:58.848;INFO;Robot Runtime;executing:    Mount;
05/04/19;10:13:05.541;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
05/04/19;10:13:05.541;INFO;Controller;State = Ready;
05/04/19;10:13:05.563;INFO;Server;Command: ExecRobotTask (Park,500000);
05/04/19;10:13:05.564;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:13:05.564;INFO;Controller;Status = Executing: Park;
05/04/19;10:13:05.564;INFO;Controller;State = Running;
05/04/19;10:13:06.440;INFO;Robot Runtime;executing:    Park;
05/04/19;10:13:09.853;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;10:13:09.853;INFO;Controller;State = Ready;
05/04/19;10:13:09.879;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
05/04/19;10:13:09.879;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:13:09.879;INFO;Controller;Status = Executing: UnlatchRobGov;
05/04/19;10:13:09.879;INFO;Controller;State = Running;
05/04/19;10:13:10.899;INFO;Robot Runtime;executing:    UnlatchRobGov;
05/04/19;10:13:11.333;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
05/04/19;10:13:11.333;INFO;Controller;State = Ready;
05/04/19;10:15:24.561;INFO;Server;Command: ExecRobotTask (Unmount,500000);
05/04/19;10:15:24.561;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:15:24.561;INFO;Controller;Status = Executing: Unmount;
05/04/19;10:15:24.561;INFO;Controller;State = Running;
05/04/19;10:15:25.822;INFO;Robot Runtime;executing:    Unmount;
05/04/19;10:15:35.866;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
05/04/19;10:15:35.866;INFO;Controller;State = Ready;
05/04/19;10:15:35.889;INFO;Server;Command: ExecRobotTask (Unload,500000);
05/04/19;10:15:35.889;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:15:35.890;INFO;Controller;Status = Executing: Unload;
05/04/19;10:15:35.890;INFO;Controller;State = Running;
05/04/19;10:15:36.769;INFO;Robot Runtime;executing:    Unload;
05/04/19;10:15:40.978;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
05/04/19;10:15:40.979;INFO;Controller;State = Ready;
05/04/19;10:15:41.426;INFO;Server;Command: ExecRobotTask (Load,500000);
05/04/19;10:15:41.426;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
05/04/19;10:15:41.426;INFO;Controller;Status = Executing: Load;
05/04/19;10:15:41.426;INFO;Controller;State = Running;
05/04/19;10:15:42.467;INFO;Robot Runtime;executing:    Load;
05/04/19;10:15:48.923;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
05/04/19;10:15:48.924;INFO;Controller;State = Ready;
