13/12/18;09:28:39.292;INFO;Interface;Command: Abort;
13/12/18;10:19:34.782;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:19:34.782;INFO;Controller;State = Ready;
13/12/18;10:19:34.798;INFO;Server;Command: ExecRobotTask (Unload,500000);
13/12/18;10:19:34.798;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:19:34.798;INFO;Controller;Status = Executing: Unload;
13/12/18;10:19:34.798;INFO;Controller;State = Running;
13/12/18;10:19:35.651;INFO;Robot Runtime;executing:    Unload;
13/12/18;10:19:40.251;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
13/12/18;10:19:40.252;INFO;Controller;State = Ready;
13/12/18;10:19:40.723;INFO;Server;Command: ExecRobotTask (Load,500000);
13/12/18;10:19:40.723;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:19:40.723;INFO;Controller;Status = Executing: Load;
13/12/18;10:19:40.723;INFO;Controller;State = Running;
13/12/18;10:19:42.020;INFO;Robot Runtime;executing:    Load;
13/12/18;10:19:48.673;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:19:48.673;INFO;Controller;State = Ready;
13/12/18;10:19:48.690;INFO;Server;Command: ExecRobotTask (Mount,500000);
13/12/18;10:19:48.690;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:19:48.690;INFO;Controller;Status = Executing: Mount;
13/12/18;10:19:48.690;INFO;Controller;State = Running;
13/12/18;10:19:49.693;INFO;Robot Runtime;executing:    Mount;
13/12/18;10:19:57.672;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
13/12/18;10:19:57.672;INFO;Controller;State = Ready;
13/12/18;10:19:57.686;INFO;Server;Command: ExecRobotTask (Park,500000);
13/12/18;10:19:57.686;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:19:57.686;INFO;Controller;Status = Executing: Park;
13/12/18;10:19:57.687;INFO;Controller;State = Running;
13/12/18;10:19:58.536;INFO;Robot Runtime;executing:    Park;
13/12/18;10:20:02.169;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
13/12/18;10:20:02.169;INFO;Controller;State = Ready;
13/12/18;10:20:02.185;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
13/12/18;10:20:02.186;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:20:02.186;INFO;Controller;Status = Executing: UnlatchRobGov;
13/12/18;10:20:02.186;INFO;Controller;State = Running;
13/12/18;10:20:03.494;INFO;Robot Runtime;executing:    UnlatchRobGov;
13/12/18;10:20:03.915;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
13/12/18;10:20:03.916;INFO;Controller;State = Ready;
13/12/18;10:22:06.564;INFO;Server;Command: ExecRobotTask (Unmount,500000);
13/12/18;10:22:06.564;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:22:06.565;INFO;Controller;Status = Executing: Unmount;
13/12/18;10:22:06.565;INFO;Controller;State = Running;
13/12/18;10:22:07.580;INFO;Robot Runtime;executing:    Unmount;
13/12/18;10:22:16.922;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:22:16.922;INFO;Controller;State = Ready;
13/12/18;10:22:16.936;INFO;Server;Command: ExecRobotTask (Unload,500000);
13/12/18;10:22:16.937;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:22:16.937;INFO;Controller;Status = Executing: Unload;
13/12/18;10:22:16.937;INFO;Controller;State = Running;
13/12/18;10:22:17.786;INFO;Robot Runtime;executing:    Unload;
13/12/18;10:22:22.477;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
13/12/18;10:22:22.477;INFO;Controller;State = Ready;
13/12/18;10:22:22.937;INFO;Server;Command: ExecRobotTask (Load,500000);
13/12/18;10:22:22.937;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:22:22.937;INFO;Controller;Status = Executing: Load;
13/12/18;10:22:22.937;INFO;Controller;State = Running;
13/12/18;10:22:24.226;INFO;Robot Runtime;executing:    Load;
13/12/18;10:22:31.064;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:22:31.065;INFO;Controller;State = Ready;
13/12/18;10:22:31.079;INFO;Server;Command: ExecRobotTask (Mount,500000);
13/12/18;10:22:31.080;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:22:31.080;INFO;Controller;Status = Executing: Mount;
13/12/18;10:22:31.080;INFO;Controller;State = Running;
13/12/18;10:22:32.083;INFO;Robot Runtime;executing:    Mount;
13/12/18;10:22:40.103;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
13/12/18;10:22:40.103;INFO;Controller;State = Ready;
13/12/18;10:22:40.115;INFO;Server;Command: ExecRobotTask (Park,500000);
13/12/18;10:22:40.115;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:22:40.115;INFO;Controller;Status = Executing: Park;
13/12/18;10:22:40.115;INFO;Controller;State = Running;
13/12/18;10:22:40.964;INFO;Robot Runtime;executing:    Park;
13/12/18;10:22:44.199;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
13/12/18;10:22:44.199;INFO;Controller;State = Ready;
13/12/18;10:22:44.220;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
13/12/18;10:22:44.220;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:22:44.220;INFO;Controller;Status = Executing: UnlatchRobGov;
13/12/18;10:22:44.220;INFO;Controller;State = Running;
13/12/18;10:22:45.515;INFO;Robot Runtime;executing:    UnlatchRobGov;
13/12/18;10:22:45.863;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
13/12/18;10:22:45.863;INFO;Controller;State = Ready;
13/12/18;10:25:41.438;INFO;Server;Command: ExecRobotTask (Unmount,500000);
13/12/18;10:25:41.438;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:25:41.438;INFO;Controller;Status = Executing: Unmount;
13/12/18;10:25:41.439;INFO;Controller;State = Running;
13/12/18;10:25:42.456;INFO;Robot Runtime;executing:    Unmount;
13/12/18;10:25:51.778;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:25:51.778;INFO;Controller;State = Ready;
13/12/18;10:25:51.791;INFO;Server;Command: ExecRobotTask (Unload,500000);
13/12/18;10:25:51.792;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:25:51.792;INFO;Controller;Status = Executing: Unload;
13/12/18;10:25:51.792;INFO;Controller;State = Running;
13/12/18;10:25:52.644;INFO;Robot Runtime;executing:    Unload;
13/12/18;10:25:57.347;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
13/12/18;10:25:57.347;INFO;Controller;State = Ready;
13/12/18;10:25:57.817;INFO;Server;Command: ExecRobotTask (Load,500000);
13/12/18;10:25:57.817;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:25:57.817;INFO;Controller;Status = Executing: Load;
13/12/18;10:25:57.817;INFO;Controller;State = Running;
13/12/18;10:25:59.132;INFO;Robot Runtime;executing:    Load;
13/12/18;10:26:05.768;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:26:05.768;INFO;Controller;State = Ready;
13/12/18;10:26:05.786;INFO;Server;Command: ExecRobotTask (Mount,500000);
13/12/18;10:26:05.786;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:26:05.786;INFO;Controller;Status = Executing: Mount;
13/12/18;10:26:05.786;INFO;Controller;State = Running;
13/12/18;10:26:06.788;INFO;Robot Runtime;executing:    Mount;
13/12/18;10:26:13.627;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
13/12/18;10:26:13.627;INFO;Controller;State = Ready;
13/12/18;10:26:13.647;INFO;Server;Command: ExecRobotTask (Park,500000);
13/12/18;10:26:13.647;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:26:13.647;INFO;Controller;Status = Executing: Park;
13/12/18;10:26:13.647;INFO;Controller;State = Running;
13/12/18;10:26:14.502;INFO;Robot Runtime;executing:    Park;
13/12/18;10:26:18.046;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
13/12/18;10:26:18.046;INFO;Controller;State = Ready;
13/12/18;10:26:18.067;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
13/12/18;10:26:18.067;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:26:18.067;INFO;Controller;Status = Executing: UnlatchRobGov;
13/12/18;10:26:18.067;INFO;Controller;State = Running;
13/12/18;10:26:19.375;INFO;Robot Runtime;executing:    UnlatchRobGov;
13/12/18;10:26:19.791;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
13/12/18;10:26:19.791;INFO;Controller;State = Ready;
13/12/18;10:29:32.901;INFO;Server;Command: ExecRobotTask (Unmount,500000);
13/12/18;10:29:32.901;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:29:32.901;INFO;Controller;Status = Executing: Unmount;
13/12/18;10:29:32.901;INFO;Controller;State = Running;
13/12/18;10:29:33.905;INFO;Robot Runtime;executing:    Unmount;
13/12/18;10:29:43.172;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:29:43.173;INFO;Controller;State = Ready;
13/12/18;10:29:43.187;INFO;Server;Command: ExecRobotTask (Unload,500000);
13/12/18;10:29:43.187;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:29:43.187;INFO;Controller;Status = Executing: Unload;
13/12/18;10:29:43.187;INFO;Controller;State = Running;
13/12/18;10:29:44.038;INFO;Robot Runtime;executing:    Unload;
13/12/18;10:29:48.729;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
13/12/18;10:29:48.729;INFO;Controller;State = Ready;
13/12/18;10:29:49.150;INFO;Server;Command: ExecRobotTask (Load,500000);
13/12/18;10:29:49.150;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:29:49.150;INFO;Controller;Status = Executing: Load;
13/12/18;10:29:49.150;INFO;Controller;State = Running;
13/12/18;10:29:50.457;INFO;Robot Runtime;executing:    Load;
13/12/18;10:29:57.133;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:29:57.133;INFO;Controller;State = Ready;
13/12/18;10:29:57.155;INFO;Server;Command: ExecRobotTask (Mount,500000);
13/12/18;10:29:57.155;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:29:57.155;INFO;Controller;Status = Executing: Mount;
13/12/18;10:29:57.155;INFO;Controller;State = Running;
13/12/18;10:29:58.150;INFO;Robot Runtime;executing:    Mount;
13/12/18;10:30:05.869;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
13/12/18;10:30:05.869;INFO;Controller;State = Ready;
13/12/18;10:30:05.889;INFO;Server;Command: ExecRobotTask (Park,500000);
13/12/18;10:30:05.889;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:30:05.889;INFO;Controller;Status = Executing: Park;
13/12/18;10:30:05.889;INFO;Controller;State = Running;
13/12/18;10:30:06.753;INFO;Robot Runtime;executing:    Park;
13/12/18;10:30:09.964;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
13/12/18;10:30:09.964;INFO;Controller;State = Ready;
13/12/18;10:30:09.988;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
13/12/18;10:30:09.988;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:30:09.988;INFO;Controller;Status = Executing: UnlatchRobGov;
13/12/18;10:30:09.988;INFO;Controller;State = Running;
13/12/18;10:30:11.296;INFO;Robot Runtime;executing:    UnlatchRobGov;
13/12/18;10:30:11.462;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
13/12/18;10:30:11.462;INFO;Controller;State = Ready;
13/12/18;10:32:21.854;INFO;Server;Command: ExecRobotTask (Unmount,500000);
13/12/18;10:32:21.855;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:32:21.855;INFO;Controller;Status = Executing: Unmount;
13/12/18;10:32:21.855;INFO;Controller;State = Running;
13/12/18;10:32:22.862;INFO;Robot Runtime;executing:    Unmount;
13/12/18;10:32:34.407;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:32:34.407;INFO;Controller;State = Ready;
13/12/18;10:32:34.424;INFO;Server;Command: ExecRobotTask (Unload,500000);
13/12/18;10:32:34.424;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:32:34.424;INFO;Controller;Status = Executing: Unload;
13/12/18;10:32:34.424;INFO;Controller;State = Running;
13/12/18;10:32:35.274;INFO;Robot Runtime;executing:    Unload;
13/12/18;10:32:39.958;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
13/12/18;10:32:39.958;INFO;Controller;State = Ready;
13/12/18;10:32:40.427;INFO;Server;Command: ExecRobotTask (Load,500000);
13/12/18;10:32:40.427;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:32:40.427;INFO;Controller;Status = Executing: Load;
13/12/18;10:32:40.427;INFO;Controller;State = Running;
13/12/18;10:32:41.734;INFO;Robot Runtime;executing:    Load;
13/12/18;10:32:48.348;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:32:48.348;INFO;Controller;State = Ready;
13/12/18;10:32:48.371;INFO;Server;Command: ExecRobotTask (Mount,500000);
13/12/18;10:32:48.371;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:32:48.371;INFO;Controller;Status = Executing: Mount;
13/12/18;10:32:48.371;INFO;Controller;State = Running;
13/12/18;10:32:49.365;INFO;Robot Runtime;executing:    Mount;
13/12/18;10:32:56.578;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
13/12/18;10:32:56.579;INFO;Controller;State = Ready;
13/12/18;10:32:56.601;INFO;Server;Command: ExecRobotTask (Park,500000);
13/12/18;10:32:56.601;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:32:56.601;INFO;Controller;Status = Executing: Park;
13/12/18;10:32:56.601;INFO;Controller;State = Running;
13/12/18;10:32:57.452;INFO;Robot Runtime;executing:    Park;
13/12/18;10:33:01.078;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
13/12/18;10:33:01.078;INFO;Controller;State = Ready;
13/12/18;10:33:01.099;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
13/12/18;10:33:01.099;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:33:01.099;INFO;Controller;Status = Executing: UnlatchRobGov;
13/12/18;10:33:01.099;INFO;Controller;State = Running;
13/12/18;10:33:02.415;INFO;Robot Runtime;executing:    UnlatchRobGov;
13/12/18;10:33:02.819;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
13/12/18;10:33:02.819;INFO;Controller;State = Ready;
13/12/18;10:35:48.311;INFO;Server;Command: ExecRobotTask (Unmount,500000);
13/12/18;10:35:48.311;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:35:48.312;INFO;Controller;Status = Executing: Unmount;
13/12/18;10:35:48.312;INFO;Controller;State = Running;
13/12/18;10:35:49.313;INFO;Robot Runtime;executing:    Unmount;
13/12/18;10:35:59.563;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:35:59.564;INFO;Controller;State = Ready;
13/12/18;10:35:59.585;INFO;Server;Command: ExecRobotTask (Unload,500000);
13/12/18;10:35:59.586;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:35:59.586;INFO;Controller;Status = Executing: Unload;
13/12/18;10:35:59.586;INFO;Controller;State = Running;
13/12/18;10:36:00.438;INFO;Robot Runtime;executing:    Unload;
13/12/18;10:36:05.040;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
13/12/18;10:36:05.040;INFO;Controller;State = Ready;
13/12/18;10:36:05.476;INFO;Server;Command: ExecRobotTask (Load,500000);
13/12/18;10:36:05.476;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:36:05.476;INFO;Controller;Status = Executing: Load;
13/12/18;10:36:05.476;INFO;Controller;State = Running;
13/12/18;10:36:06.794;INFO;Robot Runtime;executing:    Load;
13/12/18;10:36:13.614;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:36:13.614;INFO;Controller;State = Ready;
13/12/18;10:36:13.635;INFO;Server;Command: ExecRobotTask (Mount,500000);
13/12/18;10:36:13.635;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:36:13.635;INFO;Controller;Status = Executing: Mount;
13/12/18;10:36:13.635;INFO;Controller;State = Running;
13/12/18;10:36:14.628;INFO;Robot Runtime;executing:    Mount;
13/12/18;10:36:21.938;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
13/12/18;10:36:21.939;INFO;Controller;State = Ready;
13/12/18;10:36:21.966;INFO;Server;Command: ExecRobotTask (Park,500000);
13/12/18;10:36:21.966;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:36:21.966;INFO;Controller;Status = Executing: Park;
13/12/18;10:36:21.966;INFO;Controller;State = Running;
13/12/18;10:36:22.812;INFO;Robot Runtime;executing:    Park;
13/12/18;10:36:26.446;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
13/12/18;10:36:26.447;INFO;Controller;State = Ready;
13/12/18;10:36:26.474;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
13/12/18;10:36:26.474;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:36:26.474;INFO;Controller;Status = Executing: UnlatchRobGov;
13/12/18;10:36:26.474;INFO;Controller;State = Running;
13/12/18;10:36:27.802;INFO;Robot Runtime;executing:    UnlatchRobGov;
13/12/18;10:36:28.183;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
13/12/18;10:36:28.183;INFO;Controller;State = Ready;
13/12/18;10:37:05.069;INFO;Server;Command: ExecRobotTask (Unmount,500000);
13/12/18;10:37:05.069;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:37:05.069;INFO;Controller;Status = Executing: Unmount;
13/12/18;10:37:05.069;INFO;Controller;State = Running;
13/12/18;10:37:06.067;INFO;Robot Runtime;executing:    Unmount;
13/12/18;10:37:16.420;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:37:16.420;INFO;Controller;State = Ready;
13/12/18;10:37:16.444;INFO;Server;Command: ExecRobotTask (Unload,500000);
13/12/18;10:37:16.444;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:37:16.445;INFO;Controller;Status = Executing: Unload;
13/12/18;10:37:16.445;INFO;Controller;State = Running;
13/12/18;10:37:17.296;INFO;Robot Runtime;executing:    Unload;
13/12/18;10:37:21.970;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
13/12/18;10:37:21.970;INFO;Controller;State = Ready;
13/12/18;10:37:22.462;INFO;Server;Command: ExecRobotTask (Load,500000);
13/12/18;10:37:22.463;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:37:22.463;INFO;Controller;Status = Executing: Load;
13/12/18;10:37:22.463;INFO;Controller;State = Running;
13/12/18;10:37:23.750;INFO;Robot Runtime;executing:    Load;
13/12/18;10:37:30.386;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:37:30.386;INFO;Controller;State = Ready;
13/12/18;10:37:30.412;INFO;Server;Command: ExecRobotTask (Mount,500000);
13/12/18;10:37:30.412;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:37:30.412;INFO;Controller;Status = Executing: Mount;
13/12/18;10:37:30.412;INFO;Controller;State = Running;
13/12/18;10:37:31.410;INFO;Robot Runtime;executing:    Mount;
13/12/18;10:37:38.627;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
13/12/18;10:37:38.627;INFO;Controller;State = Ready;
13/12/18;10:37:38.657;INFO;Server;Command: ExecRobotTask (Park,500000);
13/12/18;10:37:38.657;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:37:38.657;INFO;Controller;Status = Executing: Park;
13/12/18;10:37:38.657;INFO;Controller;State = Running;
13/12/18;10:37:39.510;INFO;Robot Runtime;executing:    Park;
13/12/18;10:37:42.889;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
13/12/18;10:37:42.889;INFO;Controller;State = Ready;
13/12/18;10:37:42.914;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
13/12/18;10:37:42.914;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:37:42.914;INFO;Controller;Status = Executing: UnlatchRobGov;
13/12/18;10:37:42.914;INFO;Controller;State = Running;
13/12/18;10:37:44.235;INFO;Robot Runtime;executing:    UnlatchRobGov;
13/12/18;10:37:44.633;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
13/12/18;10:37:44.634;INFO;Controller;State = Ready;
13/12/18;10:43:50.048;INFO;Server;Command: ExecRobotTask (Unmount,500000);
13/12/18;10:43:50.049;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:43:50.049;INFO;Controller;Status = Executing: Unmount;
13/12/18;10:43:50.049;INFO;Controller;State = Running;
13/12/18;10:43:50.987;INFO;Robot Runtime;executing:    Unmount;
13/12/18;10:44:00.252;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:44:00.253;INFO;Controller;State = Ready;
13/12/18;10:44:00.279;INFO;Server;Command: ExecRobotTask (Unload,500000);
13/12/18;10:44:00.280;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:44:00.280;INFO;Controller;Status = Executing: Unload;
13/12/18;10:44:00.280;INFO;Controller;State = Running;
13/12/18;10:44:01.196;INFO;Robot Runtime;executing:    Unload;
13/12/18;10:44:05.662;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
13/12/18;10:44:05.662;INFO;Controller;State = Ready;
13/12/18;10:44:06.172;INFO;Server;Command: ExecRobotTask (Load,500000);
13/12/18;10:44:06.172;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:44:06.172;INFO;Controller;Status = Executing: Load;
13/12/18;10:44:06.173;INFO;Controller;State = Running;
13/12/18;10:44:07.481;INFO;Robot Runtime;executing:    Load;
13/12/18;10:44:14.382;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
13/12/18;10:44:14.382;INFO;Controller;State = Ready;
13/12/18;10:44:14.406;INFO;Server;Command: ExecRobotTask (Mount,500000);
13/12/18;10:44:14.407;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
13/12/18;10:44:14.407;INFO;Controller;Status = Executing: Mount;
